Idx,Feature,Thrust,Roll,Pitch,Yaw,Sum
103,prev_ctrl_yaw,1.0093727147523401,0.05589019251688036,0.06325499821750682,0.024060746548514284,1.1525786520352417
49,integral_ang_vel_y,0.8626579106132996,0.10039960411893038,0.0772027168928554,0.04199341105968458,1.08225364268477
47,derivative_ang_vel_z,0.8609814529299922,0.07765339153605207,0.0836803513644452,0.030331349484448128,1.0526465453149376
36,derivative_vel_x,0.8796137626755071,0.057302908815571374,0.05279186326144452,0.04084231753059185,1.0305508522831146
28,vel_over_dist_y,0.7327799733083074,0.17615595444130266,0.024998907365962608,0.08933304475733717,1.0232678798729098
105,derivative_ctrl_roll,0.808375280323713,0.0858668096723869,0.013982696057109863,0.06579251341440376,0.9740172994676135
30,ang_vel_over_dist_x,0.6726268464801092,0.11729713475648401,0.06844610490962608,0.08681079787136797,0.9451808840175873
115,derivative_world_thrust_x,0.8009851702661857,0.05372962416055236,0.058568193313670046,0.026499320043602524,0.9397823077840106
38,derivative_vel_z,0.592212333024571,0.17720650183429212,0.07500751275168194,0.0883911323249805,0.9328174799355256
116,derivative_world_thrust_y,0.7194737379338924,0.07862870667170437,0.058872740651813575,0.04814630707786905,0.9051214923352794
8,ang_z,0.5822430924580734,0.15738574904324298,0.07924316691905957,0.050255847758324396,0.8691278561787003
19,derivative_pos_err_z,0.7306373251023791,0.06419982434062987,0.025862407237988737,0.047443731489493955,0.8681432881704917
21,sec_derivative_pos_err_y,0.5763139793169851,0.15832698542316692,0.026612449324633143,0.10205892244478841,0.8633123365095736
88,dir_to_target_body_x,0.4243581120197933,0.218383522450273,0.06573149254095163,0.13319799271463045,0.8416711197256483
89,dir_to_target_body_y,0.3947243534272621,0.23451674248610568,0.05968466057978257,0.1345659705294462,0.8234917270225965
20,sec_derivative_pos_err_x,0.5591819727476599,0.06353365084310404,0.050863614134409124,0.023012505827381534,0.6965917435525546
15,pos_norm_y,0.3560546875,0.16825311098381435,0.06429724254399863,0.10708026856230499,0.695685309590118
67,derivative_rot_matrix_x1,0.6020356224405227,0.030492297572762287,0.03454858360350039,0.025761906330745418,0.6928384099475308
99,rot_err_z,0.3015160904287734,0.20127863415317862,0.071502723634336,0.1100977857473674,0.6843952339636554
56,angular_momentum_z,0.5518393577539976,0.054652735669973675,0.04610683780378559,0.019369542542932185,0.671968473770689
69,derivative_rot_matrix_y0,0.4960658699785491,0.06510902440492151,0.012552968946150425,0.05094591637669413,0.6246737797063152
74,derivative_rot_matrix_z2,0.5097042280128705,0.050628709718701245,0.034858865484990495,0.02169384413315986,0.6168856473497222
68,derivative_rot_matrix_x2,0.4567364149644111,0.076443576663965,0.04135205154299922,0.035068406032139725,0.609600449203515
72,derivative_rot_matrix_z0,0.22281951190156982,0.09768947178785589,0.029936096857936818,0.053768440044242395,0.4042135205916049
10,pos_err_y,0.22872426811134947,0.0451567460891795,0.021591262698359495,0.019026272159284808,0.31449854905817326
102,prev_ctrl_pitch,0.18298480767355693,0.0339705944805175,0.023753218866547632,0.013809815881404787,0.25451843690202686
106,derivative_ctrl_pitch,0.15070853151508873,0.04886325116090581,0.01752642365216093,0.03446012547533151,0.25155833180348697
107,derivative_ctrl_yaw,0.14356554242638456,0.04487442278452857,0.03026838377001877,0.030643535738988155,0.24935188471992006
110,integral_ctrl_pitch,0.12915096193691497,0.05134010255429748,0.009795819429823091,0.03723532547258922,0.22752220939362477
